Name,StatusClass,DataValue,DataTimeStamp
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.16536
"AIRLOCK000056",24,"2932.45376390584",1295.22591555556
"AIRLOCK000056",24,"2932.45376390584",1295.22591555556
"AIRLOCK000056",24,"2932.45376390584",1295.22591555556
"AIRLOCK000056",24,"2932.45376390584",1295.22591555556
"AIRLOCK000056",24,"2932.45376390584",1295.22591555556
"AIRLOCK000056",24,"2932.45376390584",1295.22591555556
"AIRLOCK000056",24,"2932.45376390584",1295.22591555556
"AIRLOCK000056",24,"2932.45376390584",1295.22591555556
"AIRLOCK000056",24,"2932.45376390584",1295.22591555556
"AIRLOCK000056",24,"2932.45376390584",1295.22591555556
"AIRLOCK000056",24,"2932.45376390584",1295.22591555556
"AIRLOCK000056",24,"2932.45376390584",1295.22591555556
"AIRLOCK000056",24,"2932.45376390584",1295.22591555556
"AIRLOCK000056",24,"2932.45376390584",1295.22591555556
"AIRLOCK000056",24,"2932.45376390584",1295.22591555556
"AIRLOCK000056",24,"2932.45376390584",1295.22591555556
"AIRLOCK000056",24,"2932.45376390584",1295.22591555556
"AIRLOCK000056",24,"2932.45376390584",1295.22591555556
"AIRLOCK000056",24,"2932.45376390584",1295.22591555556
"AIRLOCK000056",24,"2932.45376390584",1295.22591555556
"AIRLOCK000056",24,"2932.45376390584",1295.22591555556
"AIRLOCK000056",24,"2932.45376390584",1295.22591555556
"AIRLOCK000056",24,"2932.45376390584",1295.22591555556
